# chan,time,lonWG,latWG,slantRange,lonTarg,latTarg,lrauvHeading,planarRange,lrauvDepth
9.000000000000000000e+00,1.759947872179050922e+09,-1.219364212916036792e+02,3.669360655178409303e+01,2.166783142089843750e+01,-1.219364330176083513e+02,3.669359335395041910e+01,-2.999999999999999889e-01,2.166783142089843750e+01,-5.857981741428375244e-02
9.000000000000000000e+00,1.759947880310512304e+09,-1.219358204950826376e+02,3.669357106293221449e+01,5.681149291992187500e+01,-1.219363184318472406e+02,3.669359933490684966e+01,-5.999999999999999778e-01,5.681149291992187500e+01,1.576419734954833984e+01
9.000000000000000000e+00,1.759947889193347692e+09,-1.219351525928072846e+02,3.669326464129964194e+01,1.261632537841796875e+02,-1.219363570202409193e+02,3.669373677740134099e+01,-8.999999999999999112e-01,1.261632537841796875e+02,3.066169166564941406e+01
9.000000000000000000e+00,1.759947897211450100e+09,-1.219346810587720995e+02,3.669286442886411237e+01,1.821034393310546875e+02,-1.219363841151218537e+02,3.669368734832187329e+01,-1.199999999999999956e+00,1.821034393310546875e+02,1.917068672180175781e+01
9.000000000000000000e+00,1.759947906136845112e+09,-1.219343497496144124e+02,3.669230287917947209e+01,2.445924530029296875e+02,-1.219364106543491317e+02,3.669371772623443917e+01,-1.500000000000000000e+00,2.445924530029296875e+02,2.982337188720703125e+01
9.000000000000000000e+00,1.759947914181533337e+09,-1.219342559569864335e+02,3.669169855778757494e+01,2.979355468750000000e+02,-1.219364303781380841e+02,3.669372304027224629e+01,-1.800000000000000044e+00,2.979355468750000000e+02,1.746098136901855469e+01
9.000000000000000000e+00,1.759947923388007879e+09,-1.219344818208288359e+02,3.669082480409380764e+01,3.704177246093750000e+02,-1.219363907977281229e+02,3.669377519646812402e+01,-2.100000000000000089e+00,3.704177246093750000e+02,3.243876695632934570e-01
9.000000000000000000e+00,1.759947931625206470e+09,-1.219347820850634463e+02,3.669036281940459077e+01,4.089552612304687500e+02,-1.219363824896854709e+02,3.669379382757547603e+01,-2.399999999999999911e+00,4.089552612304687500e+02,1.670273971557617188e+01
9.000000000000000000e+00,1.759947940883969545e+09,-1.219353179100319835e+02,3.668992083148093997e+01,4.436241455078125000e+02,-1.219363741388938678e+02,3.669380764677652706e+01,-2.699999999999999734e+00,4.436241455078125000e+02,3.014675903320312500e+01
