# chan,time,lonWG,latWG,slantRange,lonTarg,latTarg,lrauvHeading,planarRange,lrauvDepth
8.000000000000000000e+00,1.761107537704573154e+09,-1.219369819457146491e+02,3.669299999814840163e+01,1.110713653564453125e+02,-1.219369825706415327e+02,3.669300883804510960e+01,0.000000000000000000e+00,1.110713653564453125e+02,-4.034219682216644287e-01
8.000000000000000000e+00,1.761107538162022114e+09,-1.219369808468430563e+02,3.669299999496904974e+01,-1.000000000000000000e+00,-1.219369825706415327e+02,3.669300883804510960e+01,0.000000000000000000e+00,-1.000000000000000000e+00,-4.033609926700592041e-01
8.000000000000000000e+00,1.761107539576619864e+09,-1.219368992282585680e+02,3.669300011808608986e+01,-1.000000000000000000e+00,-1.219369825706415327e+02,3.669300883804510960e+01,-2.399999999999999911e-01,-1.000000000000000000e+00,-4.032096266746520996e-01
8.000000000000000000e+00,1.761107541422219038e+09,-1.219367297458050956e+02,3.669305256431989193e+01,-1.000000000000000000e+00,-1.219366940667216994e+02,3.669367494225240023e+01,-2.399999999999999911e-01,-1.000000000000000000e+00,-3.971603512763977051e-01
8.000000000000000000e+00,1.761107541730468512e+09,-1.219367058064856906e+02,3.669308034090149562e+01,1.038713378906250000e+02,-1.219367236539356014e+02,3.669376709395944403e+01,-1.199999999999999956e-01,1.038713378906250000e+02,-3.709157705307006836e-01
8.000000000000000000e+00,1.761107542506037235e+09,-1.219366895478865587e+02,3.669321056079509447e+01,-1.000000000000000000e+00,-1.219367236539356014e+02,3.669376709395944403e+01,0.000000000000000000e+00,-1.000000000000000000e+00,2.905951142311096191e-01
8.000000000000000000e+00,1.761107543776583910e+09,-1.219367321133019146e+02,3.669338397436961685e+01,-1.000000000000000000e+00,-1.219367236539356014e+02,3.669376709395944403e+01,0.000000000000000000e+00,-1.000000000000000000e+00,3.039526462554931641e+00
8.000000000000000000e+00,1.761107545372096300e+09,-1.219367770754848124e+02,3.669356441480616127e+01,-1.000000000000000000e+00,-1.219355000353033347e+02,3.669389067921115810e+01,1.199999999999999956e-01,-1.000000000000000000e+00,5.916697978973388672e+00
8.000000000000000000e+00,1.761107546514262438e+09,-1.219368122741334446e+02,3.669375076872794494e+01,-1.000000000000000000e+00,-1.219355000353033347e+02,3.669389067921115810e+01,1.199999999999999956e-01,-1.000000000000000000e+00,7.427440643310546875e+00
8.000000000000000000e+00,1.761107547764721632e+09,-1.219367443161120264e+02,3.669392578468841748e+01,-1.000000000000000000e+00,-1.219355000353033347e+02,3.669389067921115810e+01,0.000000000000000000e+00,-1.000000000000000000e+00,9.051372528076171875e+00
8.000000000000000000e+00,1.761107549263795614e+09,-1.219366158023079691e+02,3.669408120304447607e+01,-1.000000000000000000e+00,-1.219353387528849595e+02,3.669440746554233357e+01,0.000000000000000000e+00,-1.000000000000000000e+00,1.123840713500976562e+01
8.000000000000000000e+00,1.761107549833324909e+09,-1.219365890875955216e+02,3.669411374969791950e+01,3.378863906860351562e+01,-1.219363370828863111e+02,3.669419585882675960e+01,1.199999999999999956e-01,3.378863906860351562e+01,1.173222351074218750e+01
8.000000000000000000e+00,1.761107550714618683e+09,-1.219364784312110999e+02,3.669423184718399256e+01,-1.000000000000000000e+00,-1.219363370828863111e+02,3.669419585882675960e+01,0.000000000000000000e+00,-1.000000000000000000e+00,1.380126094818115234e+01
8.000000000000000000e+00,1.761107552119266272e+09,-1.219362827442066219e+02,3.669432760155285678e+01,-1.000000000000000000e+00,-1.219363370828863111e+02,3.669419585882675960e+01,-1.199999999999999956e-01,-1.000000000000000000e+00,1.647931671142578125e+01
8.000000000000000000e+00,1.761107553501617432e+09,-1.219361099941959026e+02,3.669444688932436804e+01,-1.000000000000000000e+00,-1.219358312727187297e+02,3.669456154388198144e+01,-1.199999999999999956e-01,-1.000000000000000000e+00,1.919182014465332031e+01
8.000000000000000000e+00,1.761107554787664175e+09,-1.219360395614685473e+02,3.669462003743404210e+01,-1.000000000000000000e+00,-1.219358312727187297e+02,3.669456154388198144e+01,0.000000000000000000e+00,-1.000000000000000000e+00,2.114701461791992188e+01
8.000000000000000000e+00,1.761107556220476389e+09,-1.219360319629670073e+02,3.669480819389865900e+01,-1.000000000000000000e+00,-1.219358312727187297e+02,3.669456154388198144e+01,1.199999999999999956e-01,-1.000000000000000000e+00,2.203662300109863281e+01
8.000000000000000000e+00,1.761107557678583384e+09,-1.219359706171755562e+02,3.669498814970192768e+01,-1.000000000000000000e+00,-1.219366719703444062e+02,3.669454902623324699e+01,2.399999999999999911e-01,-1.000000000000000000e+00,2.208693313598632812e+01
