# chan,time,lonWG,latWG,slantRange,lonTarg,latTarg,lrauvHeading,planarRange,lrauvDepth
0.000000000000000000e+00,1.761089224386307001e+09,-1.219369850444958985e+02,3.669299998914789285e+01,-1.000000000000000000e+00,-1.219369846737258598e+02,3.669300189667602297e+01,0.000000000000000000e+00,-1.000000000000000000e+00,-4.033319354057312012e-01
8.000000000000000000e+00,1.761089224402694225e+09,-1.219369847623939762e+02,3.669300001556678126e+01,1.110787506103515625e+02,-1.219369743223129490e+02,3.669299382737920467e+01,0.000000000000000000e+00,1.110787506103515625e+02,-4.033160209655761719e-01
8.000000000000000000e+00,1.761089224415803909e+09,-1.219369847623939762e+02,3.669300001556678126e+01,-1.000000000000000000e+00,-1.219359351719906925e+02,3.669385506685615894e+01,-2.399999999999999911e-01,-1.000000000000000000e+00,-4.033160209655761719e-01
8.000000000000000000e+00,1.761089224428454399e+09,-1.219369847623939762e+02,3.669300001556678126e+01,-1.000000000000000000e+00,-1.219357693617471199e+02,3.669409976776036331e+01,-2.399999999999999911e-01,-1.000000000000000000e+00,-4.033160209655761719e-01
8.000000000000000000e+00,1.761089224679035425e+09,-1.219369807915652473e+02,3.669300002142167472e+01,-1.000000000000000000e+00,-1.219354936946304093e+02,3.669433332017282368e+01,-2.399999999999999911e-01,-1.000000000000000000e+00,-4.030904471874237061e-01
8.000000000000000000e+00,1.761089225236656189e+09,-1.219369581368737983e+02,3.669300075576095566e+01,1.109946136474609375e+02,-1.219350808450343067e+02,3.669313046339092210e+01,1.199999999999999956e-01,1.109946136474609375e+02,-4.026762247085571289e-01
8.000000000000000000e+00,1.761089226095629930e+09,-1.219368755504045083e+02,3.669301758881018571e+01,-1.000000000000000000e+00,-1.219347715432006822e+02,3.669307986826792245e+01,1.199999999999999956e-01,-1.000000000000000000e+00,-1.716582179069519043e-01
8.000000000000000000e+00,1.761089227476320982e+09,-1.219366954403521106e+02,3.669304765704034565e+01,-1.000000000000000000e+00,-1.219345275860099065e+02,3.669336864403491916e+01,0.000000000000000000e+00,-1.000000000000000000e+00,2.351859569549560547e+00
8.000000000000000000e+00,1.761089228955729485e+09,-1.219364924640342451e+02,3.669300959810667706e+01,-1.000000000000000000e+00,-1.219342921274585905e+02,3.669351622476288810e+01,0.000000000000000000e+00,-1.000000000000000000e+00,6.612691402435302734e+00
8.000000000000000000e+00,1.761089230402368307e+09,-1.219362659839923566e+02,3.669296850578382418e+01,-1.000000000000000000e+00,-1.219340689273476670e+02,3.669366694515809257e+01,-1.199999999999999956e-01,-1.000000000000000000e+00,9.476874351501464844e+00
8.000000000000000000e+00,1.761089231742378712e+09,-1.219360332200606365e+02,3.669294566566015448e+01,-1.000000000000000000e+00,-1.219338562142785207e+02,3.669381111137403906e+01,0.000000000000000000e+00,-1.000000000000000000e+00,1.027860164642333984e+01
8.000000000000000000e+00,1.761089233143710613e+09,-1.219358069661766990e+02,3.669299423134191329e+01,-1.000000000000000000e+00,-1.219336523073074972e+02,3.669394991200471878e+01,0.000000000000000000e+00,-1.000000000000000000e+00,1.088264369964599609e+01
8.000000000000000000e+00,1.761089233658571243e+09,-1.219357219216845465e+02,3.669301425591638832e+01,1.541856079101562500e+02,-1.219349301947133313e+02,3.669432746134064161e+01,-1.199999999999999956e-01,1.541856079101562500e+02,1.123913002014160156e+01
8.000000000000000000e+00,1.761089234518434525e+09,-1.219355804979958862e+02,3.669304853829271451e+01,-1.000000000000000000e+00,-1.219351173378037174e+02,3.669440197476279053e+01,0.000000000000000000e+00,-1.000000000000000000e+00,1.211512374877929688e+01
8.000000000000000000e+00,1.761089235847833395e+09,-1.219353757180567612e+02,3.669313754130125460e+01,-1.000000000000000000e+00,-1.219355686024243681e+02,3.669433141143318267e+01,-1.199999999999999956e-01,-1.000000000000000000e+00,1.423255062103271484e+01
