# chan,time,lonWG,latWG,slantRange,lonTarg,latTarg,lrauvHeading,planarRange,lrauvDepth
0.000000000000000000e+00,1.761104796314731359e+09,-1.219363705060892187e+02,3.669360053996310000e+01,-1.000000000000000000e+00,-1.219363705060864476e+02,3.669360053996683746e+01,0.000000000000000000e+00,-1.000000000000000000e+00,-3.944387733936309814e-01
8.000000000000000000e+00,1.761104797186565638e+09,-1.219363678068149284e+02,3.669360059079844660e+01,5.878940200805664062e+01,-1.219363685294879929e+02,3.669360516842484543e+01,0.000000000000000000e+00,5.878940200805664062e+01,-3.948215842247009277e-01
8.000000000000000000e+00,1.761104797679921389e+09,-1.219362899426163409e+02,3.669360257632830269e+01,-1.000000000000000000e+00,-1.219363685294879929e+02,3.669360516842484543e+01,-2.399999999999999911e-01,-1.000000000000000000e+00,-1.494194418191909790e-01
8.000000000000000000e+00,1.761104799012191772e+09,-1.219361433779282748e+02,3.669365496788493886e+01,-1.000000000000000000e+00,-1.219363685294879929e+02,3.669360516842484543e+01,-2.399999999999999911e-01,-1.000000000000000000e+00,2.286305427551269531e+00
8.000000000000000000e+00,1.761104800251758814e+09,-1.219361422808261182e+02,3.669381612686570548e+01,-1.000000000000000000e+00,-1.219363685294879929e+02,3.669360516842484543e+01,-2.399999999999999911e-01,-1.000000000000000000e+00,5.746206760406494141e+00
8.000000000000000000e+00,1.761104801512982607e+09,-1.219363153146384917e+02,3.669389335459704427e+01,-1.000000000000000000e+00,-1.219363685294879929e+02,3.669360516842484543e+01,-1.199999999999999956e-01,-1.000000000000000000e+00,7.363885879516601562e+00
8.000000000000000000e+00,1.761104802831922531e+09,-1.219364651800360235e+02,3.669385556546787797e+01,3.786498641967773438e+01,-1.219364685039224838e+02,3.669387866247018337e+01,0.000000000000000000e+00,3.786498641967773438e+01,8.388202667236328125e+00
8.000000000000000000e+00,1.761104802955755472e+09,-1.219365160333831142e+02,3.669382942992834984e+01,-1.000000000000000000e+00,-1.219364685039224838e+02,3.669387866247018337e+01,-2.399999999999999911e-01,-1.000000000000000000e+00,8.891788482666015625e+00
8.000000000000000000e+00,1.761104804196044683e+09,-1.219366815716891352e+02,3.669370700365779925e+01,-1.000000000000000000e+00,-1.219364685039224838e+02,3.669387866247018337e+01,-1.199999999999999956e-01,-1.000000000000000000e+00,1.097523498535156250e+01
8.000000000000000000e+00,1.761104805480948687e+09,-1.219367113831302163e+02,3.669353238586102606e+01,-1.000000000000000000e+00,-1.219364685039224838e+02,3.669387866247018337e+01,1.199999999999999956e-01,-1.000000000000000000e+00,1.323874950408935547e+01
8.000000000000000000e+00,1.761104806748050213e+09,-1.219367227891571304e+02,3.669335229068024518e+01,-1.000000000000000000e+00,-1.219364685039224838e+02,3.669387866247018337e+01,-2.399999999999999911e-01,-1.000000000000000000e+00,1.587775897979736328e+01
8.000000000000000000e+00,1.761104808047791719e+09,-1.219367082341608892e+02,3.669318493757673849e+01,-1.000000000000000000e+00,-1.219364685039224838e+02,3.669387866247018337e+01,-2.399999999999999911e-01,-1.000000000000000000e+00,1.836163520812988281e+01
8.000000000000000000e+00,1.761104809380055666e+09,-1.219365208691644540e+02,3.669312983161566422e+01,-1.000000000000000000e+00,-1.219364685039224838e+02,3.669387866247018337e+01,-1.199999999999999956e-01,-1.000000000000000000e+00,2.022616004943847656e+01
8.000000000000000000e+00,1.761104810617201567e+09,-1.219363770344348268e+02,3.669318937938926695e+01,1.014203033447265625e+02,-1.219365370417741588e+02,3.669395483980596140e+01,-1.199999999999999956e-01,1.014203033447265625e+02,2.124481201171875000e+01
8.000000000000000000e+00,1.761104810746819496e+09,-1.219363354369496477e+02,3.669322006972440420e+01,-1.000000000000000000e+00,-1.219365370417741588e+02,3.669395483980596140e+01,-1.199999999999999956e-01,-1.000000000000000000e+00,2.154201698303222656e+01
8.000000000000000000e+00,1.761104812037444115e+09,-1.219362285705046105e+02,3.669338068692575661e+01,-1.000000000000000000e+00,-1.219365370417741588e+02,3.669395483980596140e+01,-1.199999999999999956e-01,-1.000000000000000000e+00,2.208033370971679688e+01
8.000000000000000000e+00,1.761104813364037037e+09,-1.219362409202568784e+02,3.669356436970458191e+01,-1.000000000000000000e+00,-1.219365370417741588e+02,3.669395483980596140e+01,0.000000000000000000e+00,-1.000000000000000000e+00,2.198241233825683594e+01
8.000000000000000000e+00,1.761104814678078413e+09,-1.219363183238803998e+02,3.669374247615586171e+01,-1.000000000000000000e+00,-1.219365370417741588e+02,3.669395483980596140e+01,0.000000000000000000e+00,-1.000000000000000000e+00,2.142057991027832031e+01
8.000000000000000000e+00,1.761104815909377098e+09,-1.219363959693517074e+02,3.669392190754190608e+01,-1.000000000000000000e+00,-1.219365370417741588e+02,3.669395483980596140e+01,1.199999999999999956e-01,-1.000000000000000000e+00,2.017049217224121094e+01
