# chan,time,lonWG,latWG,slantRange,lonTarg,latTarg,lrauvHeading,planarRange,lrauvDepth
0.000000000000000000e+00,1.760543936145667553e+09,-1.219417791618066076e+02,3.670351270243998698e+01,-1.000000000000000000e+00,-1.219417791618039075e+02,3.670351270244470498e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.854955703020095825e-01
0.000000000000000000e+00,1.760543936155561686e+09,-1.219417791618066076e+02,3.670351270243998698e+01,-1.000000000000000000e+00,-1.219417791618039075e+02,3.670351270244470498e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.749309599399566650e-01
8.000000000000000000e+00,1.760543937181143045e+09,-1.219418019071719925e+02,3.670353230479170747e+01,1.154048461914062500e+03,-1.219418509165765840e+02,3.670351131106193776e+01,-2.399999999999999911e-01,1.154048461914062500e+03,4.340710584074258804e-03
8.000000000000000000e+00,1.760543937192985058e+09,-1.219418019071719925e+02,3.670353230479170747e+01,-1.000000000000000000e+00,-1.219418509165765840e+02,3.670351131106193776e+01,-2.399999999999999911e-01,0.000000000000000000e+00,4.340710584074258804e-03
8.000000000000000000e+00,1.760543937293540716e+09,-1.219418733292871053e+02,3.670359466972423945e+01,-1.000000000000000000e+00,-1.219418509165765840e+02,3.670351131106193776e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.549383878707885742e+00
8.000000000000000000e+00,1.760543937467930555e+09,-1.219419411929722799e+02,3.670365010414132456e+01,-1.000000000000000000e+00,-1.219418509165765840e+02,3.670351131106193776e+01,-1.199999999999999956e-01,0.000000000000000000e+00,3.732647418975830078e+00
8.000000000000000000e+00,1.760543937592412949e+09,-1.219419503752206424e+02,3.670365805727047359e+01,-1.000000000000000000e+00,-1.219418509165765840e+02,3.670351131106193776e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.939143419265747070e+00
8.000000000000000000e+00,1.760543937727611065e+09,-1.219419596454223154e+02,3.670366608720568991e+01,-1.000000000000000000e+00,-1.219418509165765840e+02,3.670351131106193776e+01,-1.199999999999999956e-01,0.000000000000000000e+00,4.362024307250976562e+00
8.000000000000000000e+00,1.760543937857661486e+09,-1.219419656882840286e+02,3.670367132100268037e+01,-1.000000000000000000e+00,-1.219418509165765840e+02,3.670351131106193776e+01,-1.199999999999999956e-01,0.000000000000000000e+00,4.578430175781250000e+00
8.000000000000000000e+00,1.760543937964972019e+09,-1.219419717666071392e+02,3.670367658539684896e+01,-1.000000000000000000e+00,-1.219418509165765840e+02,3.670351131106193776e+01,-1.199999999999999956e-01,0.000000000000000000e+00,4.798095703125000000e+00
8.000000000000000000e+00,1.760543938093489647e+09,-1.219419809873000844e+02,3.670368457230170378e+01,-1.000000000000000000e+00,-1.219418509165765840e+02,3.670351131106193776e+01,-1.199999999999999956e-01,0.000000000000000000e+00,5.020937919616699219e+00
8.000000000000000000e+00,1.760543938192819118e+09,-1.219419899968179521e+02,3.670369237601847345e+01,-1.000000000000000000e+00,-1.219418509165765840e+02,3.670351131106193776e+01,-1.199999999999999956e-01,0.000000000000000000e+00,5.360888004302978516e+00
8.000000000000000000e+00,1.760543938316525459e+09,-1.219419962064978762e+02,3.670369775415986169e+01,-1.000000000000000000e+00,-1.219418509165765840e+02,3.670351131106193776e+01,-1.199999999999999956e-01,0.000000000000000000e+00,5.707298278808593750e+00
8.000000000000000000e+00,1.760543938419836044e+09,-1.219420051656260711e+02,3.670370551432959161e+01,-1.000000000000000000e+00,-1.219418509165765840e+02,3.670351131106193776e+01,-1.199999999999999956e-01,0.000000000000000000e+00,5.941622257232666016e+00
