# chan,time,lonWG,latWG,slantRange,lonTarg,latTarg,lrauvHeading,planarRange,lrauvDepth
0.000000000000000000e+00,1.760505110170037746e+09,-1.219364774187391447e+02,3.669359979304906716e+01,-1.000000000000000000e+00,-1.219364774187363736e+02,3.669359979305280461e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.034324586391448975e-01
0.000000000000000000e+00,1.760505110180871010e+09,-1.219364774187391447e+02,3.669359979304906716e+01,-1.000000000000000000e+00,-1.219364774187363736e+02,3.669359979305280461e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.034290909767150879e-01
0.000000000000000000e+00,1.760505110190110922e+09,-1.219364774187391447e+02,3.669359979943671846e+01,-1.000000000000000000e+00,-1.219364774187363736e+02,3.669359979944044881e+01,-2.399999999999999911e-01,0.000000000000000000e+00,-4.034290909767150879e-01
0.000000000000000000e+00,1.760505110199237347e+09,-1.219364773900187799e+02,3.669359979943671846e+01,-1.000000000000000000e+00,-1.219364773900160088e+02,3.669359979944045591e+01,-2.399999999999999911e-01,0.000000000000000000e+00,-4.034290909767150879e-01
0.000000000000000000e+00,1.760505110209276199e+09,-1.219364773900187799e+02,3.669359979943671846e+01,-1.000000000000000000e+00,-1.219364773900160088e+02,3.669359979944045591e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.034290909767150879e-01
0.000000000000000000e+00,1.760505110218412638e+09,-1.219364773900187799e+02,3.669359979943671846e+01,-1.000000000000000000e+00,-1.219364773900160088e+02,3.669359979944045591e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.034271240234375000e-01
0.000000000000000000e+00,1.760505110227610588e+09,-1.219364773900187799e+02,3.669359980609634420e+01,-1.000000000000000000e+00,-1.219364773900160088e+02,3.669359980610008876e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.034271240234375000e-01
0.000000000000000000e+00,1.760505110237711430e+09,-1.219364773601388805e+02,3.669359980609634420e+01,-1.000000000000000000e+00,-1.219364773601360952e+02,3.669359980610008165e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.034271240234375000e-01
0.000000000000000000e+00,1.760505110246724367e+09,-1.219364773601388805e+02,3.669359980609634420e+01,-1.000000000000000000e+00,-1.219364773601360952e+02,3.669359980610008165e+01,-1.199999999999999956e-01,0.000000000000000000e+00,-4.034237563610076904e-01
0.000000000000000000e+00,1.760505110258599520e+09,-1.219364773601388805e+02,3.669359981157755612e+01,-1.000000000000000000e+00,-1.219364773601360952e+02,3.669359981158128647e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.034237563610076904e-01
0.000000000000000000e+00,1.760505110268092871e+09,-1.219364773397835506e+02,3.669359981157755612e+01,-1.000000000000000000e+00,-1.219364773397807795e+02,3.669359981158128647e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.034237563610076904e-01
0.000000000000000000e+00,1.760505110278937340e+09,-1.219364773397835506e+02,3.669359981157755612e+01,-1.000000000000000000e+00,-1.219364773397807795e+02,3.669359981158128647e+01,-1.199999999999999956e-01,0.000000000000000000e+00,-4.034237563610076904e-01
0.000000000000000000e+00,1.760505110291276455e+09,-1.219364773397835506e+02,3.669359981157755612e+01,-1.000000000000000000e+00,-1.219364773397807795e+02,3.669359981158128647e+01,-1.199999999999999956e-01,0.000000000000000000e+00,-4.034218788146972656e-01
0.000000000000000000e+00,1.760505110301802397e+09,-1.219364773397835506e+02,3.669359981703464513e+01,-1.000000000000000000e+00,-1.219364773397807795e+02,3.669359981703838258e+01,-1.199999999999999956e-01,0.000000000000000000e+00,-4.034218788146972656e-01
