# chan,time,lonWG,latWG,slantRange,lonTarg,latTarg,lrauvHeading,planarRange,lrauvDepth
8.000000000000000000e+00,1.760565125384176970e+09,-1.219364818788974389e+02,3.669360003952603222e+01,6.140200424194335938e+01,-1.219364828275357269e+02,3.669359575390588191e+01,0.000000000000000000e+00,6.140200424194335938e+01,-4.034187197685241699e-01
8.000000000000000000e+00,1.760565125412215948e+09,-1.219364815457511781e+02,3.669360006556669873e+01,-1.000000000000000000e+00,-1.219364828275357269e+02,3.669359575390588191e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.034030735492706299e-01
8.000000000000000000e+00,1.760565127276381969e+09,-1.219363519814387473e+02,3.669360054835441076e+01,-1.000000000000000000e+00,-1.219364828275357269e+02,3.669359575390588191e+01,-2.399999999999999911e-01,0.000000000000000000e+00,-4.015603363513946533e-01
8.000000000000000000e+00,1.760565129318746567e+09,-1.219360981803088322e+02,3.669370203107619943e+01,-1.000000000000000000e+00,-1.219364828275357269e+02,3.669359575390588191e+01,-2.399999999999999911e-01,0.000000000000000000e+00,6.785331964492797852e-01
8.000000000000000000e+00,1.760565130137494087e+09,-1.219360916051974613e+02,3.669375648753442221e+01,8.141355895996093750e+01,-1.219366513196428343e+02,3.669351375346838040e+01,-2.399999999999999911e-01,8.141355895996093750e+01,1.319715857505798340e+00
8.000000000000000000e+00,1.760565131373797417e+09,-1.219362501514272310e+02,3.669388227606506803e+01,-1.000000000000000000e+00,-1.219366513196428343e+02,3.669351375346838040e+01,-1.199999999999999956e-01,0.000000000000000000e+00,4.815890789031982422e+00
8.000000000000000000e+00,1.760565133491433382e+09,-1.219365365554123883e+02,3.669377481837772592e+01,-1.000000000000000000e+00,-1.219366513196428343e+02,3.669351375346838040e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.527213573455810547e+00
8.000000000000000000e+00,1.760565135712240219e+09,-1.219367316935127263e+02,3.669354489199156433e+01,-1.000000000000000000e+00,-1.219366513196428343e+02,3.669351375346838040e+01,-1.199999999999999956e-01,0.000000000000000000e+00,1.070205211639404297e+01
8.000000000000000000e+00,1.760565137796655416e+09,-1.219368430150993277e+02,3.669328689557963941e+01,-1.000000000000000000e+00,-1.219366513196428343e+02,3.669351375346838040e+01,2.399999999999999911e-01,0.000000000000000000e+00,1.427820682525634766e+01
8.000000000000000000e+00,1.760565139936237812e+09,-1.219368600364880280e+02,3.669309620591410237e+01,1.005238037109375000e+02,-1.219367321503629427e+02,3.669379266387446137e+01,-2.399999999999999911e-01,1.005238037109375000e+02,1.677223968505859375e+01
8.000000000000000000e+00,1.760565140355196238e+09,-1.219369225234926546e+02,3.669305241958963393e+01,-1.000000000000000000e+00,-1.219367321503629427e+02,3.669379266387446137e+01,1.199999999999999956e-01,0.000000000000000000e+00,1.772405815124511719e+01
8.000000000000000000e+00,1.760565142423925400e+09,-1.219372380556121414e+02,3.669307662180301577e+01,-1.000000000000000000e+00,-1.219367321503629427e+02,3.669379266387446137e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.086255455017089844e+01
8.000000000000000000e+00,1.760565144514685869e+09,-1.219375200396865893e+02,3.669324294051934032e+01,-1.000000000000000000e+00,-1.219367321503629427e+02,3.669379266387446137e+01,1.199999999999999956e-01,0.000000000000000000e+00,2.241328620910644531e+01
8.000000000000000000e+00,1.760565146643910170e+09,-1.219377347671778722e+02,3.669345937133461177e+01,-1.000000000000000000e+00,-1.219367321503629427e+02,3.669379266387446137e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.210880851745605469e+01
