# chan,time,lonWG,latWG,slantRange,lonTarg,latTarg,lrauvHeading,planarRange,lrauvDepth
8.000000000000000000e+00,1.760626057777836323e+09,-1.219369877606994947e+02,3.669300000149317498e+01,1.110143890380859375e+02,-1.219369921824966809e+02,3.669301277888138202e+01,0.000000000000000000e+00,1.110143890380859375e+02,-4.033774733543395996e-01
8.000000000000000000e+00,1.760626057815878868e+09,-1.219369874773322948e+02,3.669300001883509310e+01,-1.000000000000000000e+00,-1.219369921824966809e+02,3.669301277888138202e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.033070504665374756e-01
8.000000000000000000e+00,1.760626059703364849e+09,-1.219369531413919816e+02,3.669300009304679833e+01,1.109616775512695312e+02,-1.219369761223535420e+02,3.669301073022342763e+01,-2.399999999999999911e-01,1.109616775512695312e+02,-4.032428264617919922e-01
8.000000000000000000e+00,1.760626061103838205e+09,-1.219368156421733005e+02,3.669300809472125735e+01,-1.000000000000000000e+00,-1.219369761223535420e+02,3.669301073022342763e+01,-2.399999999999999911e-01,0.000000000000000000e+00,-4.032272398471832275e-01
8.000000000000000000e+00,1.760626064314749956e+09,-1.219367044839295318e+02,3.669320783293210297e+01,-1.000000000000000000e+00,-1.219369761223535420e+02,3.669301073022342763e+01,-2.399999999999999911e-01,0.000000000000000000e+00,9.592664986848831177e-02
8.000000000000000000e+00,1.760626067664683342e+09,-1.219369638545300347e+02,3.669327101495414212e+01,-1.000000000000000000e+00,-1.219369761223535420e+02,3.669301073022342763e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.460551977157592773e+00
8.000000000000000000e+00,1.760626070955078125e+09,-1.219372323479179983e+02,3.669310766169969895e+01,-1.000000000000000000e+00,-1.219369761223535420e+02,3.669301073022342763e+01,-1.199999999999999956e-01,0.000000000000000000e+00,6.378682613372802734e+00
8.000000000000000000e+00,1.760626072774087429e+09,-1.219373382320057146e+02,3.669302312292997925e+01,1.136284103393554688e+02,-1.219370536697655609e+02,3.669302510392513028e+01,-1.199999999999999956e-01,1.136284103393554688e+02,7.764498710632324219e+00
8.000000000000000000e+00,1.760626074362931728e+09,-1.219374110278967152e+02,3.669287841046999432e+01,-1.000000000000000000e+00,-1.219370536697655609e+02,3.669302510392513028e+01,-1.199999999999999956e-01,0.000000000000000000e+00,9.732987403869628906e+00
8.000000000000000000e+00,1.760626077584278584e+09,-1.219373250361824006e+02,3.669261999454685963e+01,-1.000000000000000000e+00,-1.219370536697655609e+02,3.669302510392513028e+01,-2.399999999999999911e-01,0.000000000000000000e+00,1.341660881042480469e+01
