# chan,time,lonWG,latWG,slantRange,lonTarg,latTarg,lrauvHeading,planarRange,lrauvDepth
0.000000000000000000e+00,1.760545297627194405e+09,-1.219364856718774064e+02,3.669359994576571182e+01,-1.000000000000000000e+00,-1.219364856718746353e+02,3.669359994576944928e+01,-2.999999999999999889e-01,-1.000000000000000000e+00,-4.034581780433654785e-01
0.000000000000000000e+00,1.760545297736040592e+09,-1.219364855869068549e+02,3.669359999474495027e+01,-1.000000000000000000e+00,-1.219364855869040838e+02,3.669359999474868772e+01,-5.999999999999999778e-01,-1.000000000000000000e+00,-4.034497737884521484e-01
0.000000000000000000e+00,1.760545297841440916e+09,-1.219364854120271104e+02,3.669359997080058378e+01,-1.000000000000000000e+00,-1.219364854120243393e+02,3.669359997080432123e+01,-8.999999999999999112e-01,-1.000000000000000000e+00,-4.034398794174194336e-01
0.000000000000000000e+00,1.760545297956705332e+09,-1.219364858167983954e+02,3.669359999080987222e+01,-1.000000000000000000e+00,-1.219364858167956243e+02,3.669359999081361678e+01,-1.199999999999999956e+00,-1.000000000000000000e+00,-4.034369289875030518e-01
0.000000000000000000e+00,1.760545298059990644e+09,-1.219364857682144532e+02,3.669360002732029358e+01,-1.000000000000000000e+00,-1.219364857682116821e+02,3.669360002732403103e+01,-1.500000000000000000e+00,-1.000000000000000000e+00,-4.034301936626434326e-01
0.000000000000000000e+00,1.760545298182877779e+09,-1.219364857676166594e+02,3.669360002360758699e+01,-1.000000000000000000e+00,-1.219364857676138882e+02,3.669360002361132445e+01,-1.800000000000000044e+00,-1.000000000000000000e+00,-4.034247398376464844e-01
0.000000000000000000e+00,1.760545298292626619e+09,-1.219364857908369970e+02,3.669360006048732714e+01,-1.000000000000000000e+00,-1.219364857908342259e+02,3.669360006049106460e+01,-2.100000000000000089e+00,-1.000000000000000000e+00,-4.034221470355987549e-01
0.000000000000000000e+00,1.760545298408579588e+09,-1.219364856937006181e+02,3.669359999028019814e+01,-1.000000000000000000e+00,-1.219364856936978470e+02,3.669359999028392139e+01,-2.399999999999999911e+00,-1.000000000000000000e+00,-4.034257829189300537e-01
8.000000000000000000e+00,1.760545298841963530e+09,-1.219364856843331495e+02,3.669359999514718851e+01,6.078927230834960938e+01,-1.219364872627293437e+02,3.669359343969387055e+01,-2.699999999999999734e+00,6.078927230834960938e+01,-4.034214317798614502e-01
8.000000000000000000e+00,1.760545298845748901e+09,-1.219364856843331495e+02,3.669359999514718851e+01,-1.000000000000000000e+00,-1.219364872627293437e+02,3.669359343969387055e+01,-2.999999999999999556e+00,-1.000000000000000000e+00,-4.034214317798614502e-01
8.000000000000000000e+00,1.760545298967792749e+09,-1.219364808283670953e+02,3.669360000942691613e+01,-1.000000000000000000e+00,-1.219364872627293437e+02,3.669359343969387055e+01,-3.299999999999999378e+00,-1.000000000000000000e+00,-4.033609032630920410e-01
8.000000000000000000e+00,1.760545299081565380e+09,-1.219364776523374303e+02,3.669360007204280549e+01,-1.000000000000000000e+00,-1.219364872627293437e+02,3.669359343969387055e+01,-3.599999999999999201e+00,-1.000000000000000000e+00,-4.033104777336120605e-01
8.000000000000000000e+00,1.760545299205947161e+09,-1.219364740278834631e+02,3.669360017925933448e+01,-1.000000000000000000e+00,-1.219364872627293437e+02,3.669359343969387055e+01,-3.899999999999999023e+00,-1.000000000000000000e+00,-4.031722545623779297e-01
8.000000000000000000e+00,1.760545299317893028e+09,-1.219364688960854011e+02,3.669360008404441942e+01,-1.000000000000000000e+00,-1.219364872627293437e+02,3.669359343969387055e+01,-4.199999999999999289e+00,-1.000000000000000000e+00,-4.030134081840515137e-01
8.000000000000000000e+00,1.760545299460637808e+09,-1.219364638685698452e+02,3.669360040081443941e+01,-1.000000000000000000e+00,-1.219364872627293437e+02,3.669359343969387055e+01,-4.499999999999999112e+00,-1.000000000000000000e+00,-4.031585454940795898e-01
8.000000000000000000e+00,1.760545299561722517e+09,-1.219364577981336168e+02,3.669360079076216863e+01,-1.000000000000000000e+00,-1.219364872627293437e+02,3.669359343969387055e+01,-4.799999999999998934e+00,-1.000000000000000000e+00,-4.032014906406402588e-01
8.000000000000000000e+00,1.760545299669367313e+09,-1.219364536458371617e+02,3.669360108058859282e+01,-1.000000000000000000e+00,-1.219364872627293437e+02,3.669359343969387055e+01,-5.099999999999998757e+00,-1.000000000000000000e+00,-4.033831655979156494e-01
8.000000000000000000e+00,1.760545299774964571e+09,-1.219364483608067076e+02,3.669360102541414648e+01,-1.000000000000000000e+00,-1.219364872627293437e+02,3.669359343969387055e+01,-5.399999999999998579e+00,-1.000000000000000000e+00,-4.031873643398284912e-01
